symbol,industry,industry_source,rows,selected_rows,has_industry,is_unknown
002627.SZ,N 公共环保,akshare_metadata_cache,2033,64,True,False
002629.SZ,B 采矿业,akshare_metadata_cache,2036,210,True,False
002633.SZ,C 制造业,akshare_metadata_cache,2041,0,True,False
002640.SZ,F 批发零售,akshare_metadata_cache,2052,1551,True,False
002642.SZ,I 信息技术,akshare_metadata_cache,2047,950,True,False
002643.SZ,C 制造业,akshare_metadata_cache,2054,930,True,False
002645.SZ,C 制造业,akshare_metadata_cache,2043,636,True,False
002649.SZ,I 信息技术,akshare_metadata_cache,2054,1161,True,False
002651.SZ,C 制造业,akshare_metadata_cache,2054,316,True,False
002658.SZ,C 制造业,akshare_metadata_cache,2054,168,True,False
002666.SZ,C 制造业,akshare_metadata_cache,2054,339,True,False
002670.SZ,J 金融业,akshare_metadata_cache,2024,1534,True,False
002671.SZ,C 制造业,akshare_metadata_cache,2054,72,True,False
002672.SZ,C 制造业,akshare_metadata_cache,2054,206,True,False
002675.SZ,C 制造业,akshare_metadata_cache,2049,737,True,False
002677.SZ,C 制造业,akshare_metadata_cache,2054,438,True,False
002682.SZ,G 运输仓储,akshare_metadata_cache,2042,411,True,False
002683.SZ,B 采矿业,akshare_metadata_cache,2044,1337,True,False
002688.SZ,C 制造业,akshare_metadata_cache,2054,238,True,False
002697.SZ,F 批发零售,akshare_metadata_cache,2048,530,True,False
002698.SZ,C 制造业,akshare_metadata_cache,2054,372,True,False
002701.SZ,C 制造业,akshare_metadata_cache,2054,511,True,False
002702.SZ,C 制造业,akshare_metadata_cache,2054,560,True,False
002708.SZ,C 制造业,akshare_metadata_cache,2045,708,True,False
002709.SZ,C 制造业,akshare_metadata_cache,2054,1954,True,False
002715.SZ,C 制造业,akshare_metadata_cache,2044,21,True,False
002716.SZ,C 制造业,akshare_metadata_cache,1956,949,True,False
002718.SZ,C 制造业,akshare_metadata_cache,2044,0,True,False
002724.SZ,C 制造业,akshare_metadata_cache,2052,59,True,False
002725.SZ,C 制造业,akshare_metadata_cache,2049,659,True,False
002727.SZ,F 批发零售,akshare_metadata_cache,2054,1407,True,False
002732.SZ,C 制造业,akshare_metadata_cache,2054,45,True,False
002733.SZ,C 制造业,akshare_metadata_cache,2054,1040,True,False
002742.SZ,C 制造业,akshare_metadata_cache,2040,255,True,False
002746.SZ,C 制造业,akshare_metadata_cache,2054,611,True,False
002749.SZ,C 制造业,akshare_metadata_cache,2054,0,True,False
002756.SZ,C 制造业,akshare_metadata_cache,2054,1340,True,False
002760.SZ,C 制造业,akshare_metadata_cache,2050,97,True,False
002762.SZ,C 制造业,akshare_metadata_cache,2042,338,True,False
002766.SZ,C 制造业,akshare_metadata_cache,2049,540,True,False
002767.SZ,C 制造业,akshare_metadata_cache,2054,106,True,False
002768.SZ,C 制造业,akshare_metadata_cache,2054,326,True,False
002769.SZ,L 商务服务,akshare_metadata_cache,2024,347,True,False
002778.SZ,C 制造业,akshare_metadata_cache,1988,67,True,False
002780.SZ,F 批发零售,akshare_metadata_cache,2054,93,True,False
002783.SZ,C 制造业,akshare_metadata_cache,2054,366,True,False
002792.SZ,C 制造业,akshare_metadata_cache,2054,1139,True,False
002793.SZ,C 制造业,akshare_metadata_cache,2043,243,True,False
002795.SZ,C 制造业,akshare_metadata_cache,2043,283,True,False
002796.SZ,C 制造业,akshare_metadata_cache,2054,861,True,False
002800.SZ,G 运输仓储,akshare_metadata_cache,2050,293,True,False
002801.SZ,C 制造业,akshare_metadata_cache,2054,28,True,False
002803.SZ,F 批发零售,akshare_metadata_cache,2054,1011,True,False
002807.SZ,J 金融业,akshare_metadata_cache,2054,255,True,False
002827.SZ,C 制造业,akshare_metadata_cache,2054,411,True,False
002829.SZ,C 制造业,akshare_metadata_cache,2054,535,True,False
002831.SZ,C 制造业,akshare_metadata_cache,2054,296,True,False
002836.SZ,C 制造业,akshare_metadata_cache,2044,62,True,False
002837.SZ,C 制造业,akshare_metadata_cache,2048,1490,True,False
002842.SZ,C 制造业,akshare_metadata_cache,2054,357,True,False
002843.SZ,C 制造业,akshare_metadata_cache,2054,475,True,False
002846.SZ,C 制造业,akshare_metadata_cache,2054,528,True,False
002847.SZ,C 制造业,akshare_metadata_cache,2054,659,True,False
002849.SZ,C 制造业,akshare_metadata_cache,2054,133,True,False
002865.SZ,C 制造业,akshare_metadata_cache,2054,1392,True,False
002866.SZ,C 制造业,akshare_metadata_cache,1978,750,True,False
002868.SZ,C 制造业,akshare_metadata_cache,2048,159,True,False
002869.SZ,C 制造业,akshare_metadata_cache,2054,676,True,False
002871.SZ,C 制造业,akshare_metadata_cache,2054,238,True,False
002873.SZ,C 制造业,akshare_metadata_cache,2044,265,True,False
002880.SZ,C 制造业,akshare_metadata_cache,2049,48,True,False
002881.SZ,C 制造业,akshare_metadata_cache,2054,858,True,False
002888.SZ,C 制造业,akshare_metadata_cache,2052,457,True,False
002890.SZ,C 制造业,akshare_metadata_cache,2044,39,True,False
002891.SZ,C 制造业,akshare_metadata_cache,2044,450,True,False
002898.SZ,C 制造业,akshare_metadata_cache,2018,218,True,False
002905.SZ,R 文化传播,akshare_metadata_cache,2054,493,True,False
002908.SZ,I 信息技术,akshare_metadata_cache,2054,724,True,False
002911.SZ,D 水电煤气,akshare_metadata_cache,2054,290,True,False
002913.SZ,C 制造业,akshare_metadata_cache,2054,690,True,False
002915.SZ,C 制造业,akshare_metadata_cache,2053,732,True,False
002923.SZ,C 制造业,akshare_metadata_cache,2051,339,True,False
002925.SZ,C 制造业,akshare_metadata_cache,2043,827,True,False
002928.SZ,G 运输仓储,akshare_metadata_cache,2016,457,True,False
002930.SZ,G 运输仓储,akshare_metadata_cache,1989,449,True,False
002935.SZ,C 制造业,akshare_metadata_cache,1890,394,True,False
002941.SZ,E 建筑业,akshare_metadata_cache,1834,916,True,False
002942.SZ,C 制造业,akshare_metadata_cache,1829,72,True,False
002945.SZ,J 金融业,akshare_metadata_cache,1800,1100,True,False
002946.SZ,C 制造业,akshare_metadata_cache,1794,192,True,False
002948.SZ,J 金融业,akshare_metadata_cache,1795,217,True,False
002953.SZ,C 制造业,akshare_metadata_cache,1729,288,True,False
002957.SZ,C 制造业,akshare_metadata_cache,1674,414,True,False
002959.SZ,C 制造业,akshare_metadata_cache,1654,424,True,False
002960.SZ,C 制造业,akshare_metadata_cache,1664,178,True,False
002963.SZ,E 建筑业,akshare_metadata_cache,1614,0,True,False
002966.SZ,J 金融业,akshare_metadata_cache,1669,933,True,False
002971.SZ,C 制造业,akshare_metadata_cache,1560,55,True,False
002973.SZ,N 公共环保,akshare_metadata_cache,1565,26,True,False
002976.SZ,C 制造业,akshare_metadata_cache,1527,60,True,False
002979.SZ,C 制造业,akshare_metadata_cache,1505,496,True,False
002981.SZ,C 制造业,akshare_metadata_cache,1498,80,True,False
002985.SZ,C 制造业,akshare_metadata_cache,1490,646,True,False
002986.SZ,C 制造业,akshare_metadata_cache,1469,14,True,False
002990.SZ,I 信息技术,akshare_metadata_cache,1475,102,True,False
002991.SZ,C 制造业,akshare_metadata_cache,1428,27,True,False
002992.SZ,C 制造业,akshare_metadata_cache,1427,384,True,False
002996.SZ,C 制造业,akshare_metadata_cache,1408,149,True,False
003002.SZ,C 制造业,akshare_metadata_cache,1391,58,True,False
003006.SZ,C 制造业,akshare_metadata_cache,1392,0,True,False
003007.SZ,I 信息技术,akshare_metadata_cache,1390,306,True,False
003008.SZ,M 科研服务,akshare_metadata_cache,1390,5,True,False
003010.SZ,I 信息技术,akshare_metadata_cache,1388,234,True,False
003011.SZ,C 制造业,akshare_metadata_cache,1385,0,True,False
003016.SZ,C 制造业,akshare_metadata_cache,1373,122,True,False
003018.SZ,C 制造业,akshare_metadata_cache,1364,101,True,False
003031.SZ,C 制造业,akshare_metadata_cache,1314,428,True,False
003035.SZ,M 科研服务,akshare_metadata_cache,1313,381,True,False
003041.SZ,C 制造业,akshare_metadata_cache,1255,64,True,False
300006.SZ,C 制造业,akshare_metadata_cache,2054,554,True,False
300007.SZ,I 信息技术,akshare_metadata_cache,2054,1528,True,False
300013.SZ,G 运输仓储,akshare_metadata_cache,2024,222,True,False
300016.SZ,C 制造业,akshare_metadata_cache,2022,492,True,False
300018.SZ,C 制造业,akshare_metadata_cache,2031,434,True,False
300021.SZ,N 公共环保,akshare_metadata_cache,2054,366,True,False
300022.SZ,F 批发零售,akshare_metadata_cache,2044,284,True,False
300025.SZ,I 信息技术,akshare_metadata_cache,2054,545,True,False
300030.SZ,C 制造业,akshare_metadata_cache,2054,271,True,False
300037.SZ,C 制造业,akshare_metadata_cache,2054,1979,True,False
300039.SZ,C 制造业,akshare_metadata_cache,2054,543,True,False
300045.SZ,C 制造业,akshare_metadata_cache,2049,1279,True,False
300047.SZ,I 信息技术,akshare_metadata_cache,2054,1429,True,False
300051.SZ,I 信息技术,akshare_metadata_cache,2037,374,True,False
300061.SZ,L 商务服务,akshare_metadata_cache,2054,707,True,False
300067.SZ,C 制造业,akshare_metadata_cache,1987,582,True,False
300070.SZ,N 公共环保,akshare_metadata_cache,2045,1193,True,False
300071.SZ,L 商务服务,akshare_metadata_cache,1951,546,True,False
300072.SZ,C 制造业,akshare_metadata_cache,2034,996,True,False
300078.SZ,C 制造业,akshare_metadata_cache,2054,921,True,False
300080.SZ,C 制造业,akshare_metadata_cache,1939,352,True,False
300084.SZ,B 采矿业,akshare_metadata_cache,2042,350,True,False
300086.SZ,C 制造业,akshare_metadata_cache,1954,523,True,False
300088.SZ,C 制造业,akshare_metadata_cache,2039,1800,True,False
300092.SZ,C 制造业,akshare_metadata_cache,2054,247,True,False
300094.SZ,C 制造业,akshare_metadata_cache,2054,943,True,False
300095.SZ,C 制造业,akshare_metadata_cache,2054,383,True,False
300100.SZ,C 制造业,akshare_metadata_cache,2049,875,True,False
300101.SZ,I 信息技术,akshare_metadata_cache,2054,1824,True,False
300102.SZ,C 制造业,akshare_metadata_cache,2038,1124,True,False
300106.SZ,C 制造业,akshare_metadata_cache,2044,428,True,False
300110.SZ,C 制造业,akshare_metadata_cache,2048,560,True,False
300113.SZ,I 信息技术,akshare_metadata_cache,2054,1674,True,False
300121.SZ,C 制造业,akshare_metadata_cache,2043,260,True,False
300122.SZ,C 制造业,akshare_metadata_cache,2054,1957,True,False
300127.SZ,C 制造业,akshare_metadata_cache,2044,809,True,False
300137.SZ,C 制造业,akshare_metadata_cache,2052,596,True,False
300140.SZ,N 公共环保,akshare_metadata_cache,2021,339,True,False
300146.SZ,C 制造业,akshare_metadata_cache,1934,1423,True,False
300149.SZ,M 科研服务,akshare_metadata_cache,2029,450,True,False
300153.SZ,C 制造业,akshare_metadata_cache,2054,579,True,False
300155.SZ,C 制造业,akshare_metadata_cache,2054,173,True,False
300157.SZ,C 制造业,akshare_metadata_cache,2047,591,True,False
300158.SZ,C 制造业,akshare_metadata_cache,2054,842,True,False
300161.SZ,C 制造业,akshare_metadata_cache,2054,567,True,False
300166.SZ,I 信息技术,akshare_metadata_cache,2054,1813,True,False
300168.SZ,I 信息技术,akshare_metadata_cache,2049,1273,True,False
300171.SZ,C 制造业,akshare_metadata_cache,2054,776,True,False
300177.SZ,C 制造业,akshare_metadata_cache,2054,1234,True,False
300184.SZ,F 批发零售,akshare_metadata_cache,2054,1419,True,False
300188.SZ,I 信息技术,akshare_metadata_cache,2050,1427,True,False
300191.SZ,B 采矿业,akshare_metadata_cache,2054,565,True,False
300193.SZ,C 制造业,akshare_metadata_cache,2054,61,True,False
300194.SZ,C 制造业,akshare_metadata_cache,2054,583,True,False
300196.SZ,C 制造业,akshare_metadata_cache,2054,95,True,False
300201.SZ,C 制造业,akshare_metadata_cache,2008,286,True,False
300203.SZ,C 制造业,akshare_metadata_cache,2054,1059,True,False
300209.SZ,F 批发零售,akshare_metadata_cache,2039,427,True,False
300215.SZ,M 科研服务,akshare_metadata_cache,2054,203,True,False
300218.SZ,C 制造业,akshare_metadata_cache,2054,51,True,False
300222.SZ,C 制造业,akshare_metadata_cache,2054,1107,True,False
300225.SZ,C 制造业,akshare_metadata_cache,1919,705,True,False
300232.SZ,C 制造业,akshare_metadata_cache,2054,1025,True,False
300233.SZ,C 制造业,akshare_metadata_cache,2049,737,True,False
300238.SZ,C 制造业,akshare_metadata_cache,1946,690,True,False
300246.SZ,C 制造业,akshare_metadata_cache,2054,203,True,False
300247.SZ,C 制造业,akshare_metadata_cache,2034,184,True,False
300249.SZ,I 信息技术,akshare_metadata_cache,2054,943,True,False
300251.SZ,R 文化传播,akshare_metadata_cache,2054,1850,True,False
300259.SZ,C 制造业,akshare_metadata_cache,2054,212,True,False
300263.SZ,C 制造业,akshare_metadata_cache,2054,947,True,False
300265.SZ,C 制造业,akshare_metadata_cache,2054,570,True,False
300267.SZ,C 制造业,akshare_metadata_cache,2054,673,True,False
300268.SZ,C 制造业,akshare_metadata_cache,2050,163,True,False
300272.SZ,C 制造业,akshare_metadata_cache,2050,220,True,False
300274.SZ,C 制造业,akshare_metadata_cache,2054,2054,True,False
300275.SZ,I 信息技术,akshare_metadata_cache,2045,327,True,False
300277.SZ,I 信息技术,akshare_metadata_cache,2031,335,True,False
300278.SZ,C 制造业,akshare_metadata_cache,1987,562,True,False
300284.SZ,M 科研服务,akshare_metadata_cache,2049,621,True,False
300288.SZ,I 信息技术,akshare_metadata_cache,2054,717,True,False
300293.SZ,C 制造业,akshare_metadata_cache,2054,819,True,False
300294.SZ,C 制造业,akshare_metadata_cache,2032,1035,True,False
300298.SZ,C 制造业,akshare_metadata_cache,2050,453,True,False
300305.SZ,C 制造业,akshare_metadata_cache,2054,59,True,False
300310.SZ,I 信息技术,akshare_metadata_cache,2054,992,True,False
300324.SZ,I 信息技术,akshare_metadata_cache,1925,1222,True,False
300331.SZ,C 制造业,akshare_metadata_cache,2054,948,True,False
300332.SZ,D 水电煤气,akshare_metadata_cache,2054,270,True,False
300335.SZ,D 水电煤气,akshare_metadata_cache,2054,421,True,False
300337.SZ,C 制造业,akshare_metadata_cache,2000,1006,True,False
300340.SZ,C 制造业,akshare_metadata_cache,2045,831,True,False
300341.SZ,C 制造业,akshare_metadata_cache,2033,341,True,False
300342.SZ,C 制造业,akshare_metadata_cache,2054,1130,True,False
300343.SZ,C 制造业,akshare_metadata_cache,1992,1171,True,False
300345.SZ,C 制造业,akshare_metadata_cache,2033,287,True,False
300346.SZ,C 制造业,akshare_metadata_cache,2046,1778,True,False
300347.SZ,M 科研服务,akshare_metadata_cache,2054,2054,True,False
300348.SZ,I 信息技术,akshare_metadata_cache,2044,1438,True,False
300351.SZ,C 制造业,akshare_metadata_cache,2054,686,True,False
300354.SZ,C 制造业,akshare_metadata_cache,2054,165,True,False
300359.SZ,P 教育,akshare_metadata_cache,2044,498,True,False
300365.SZ,I 信息技术,akshare_metadata_cache,2054,559,True,False
300369.SZ,I 信息技术,akshare_metadata_cache,2044,1077,True,False
300376.SZ,C 制造业,akshare_metadata_cache,2052,829,True,False
300377.SZ,I 信息技术,akshare_metadata_cache,2054,1564,True,False
300378.SZ,I 信息技术,akshare_metadata_cache,2054,1482,True,False
300382.SZ,C 制造业,akshare_metadata_cache,2054,680,True,False
300387.SZ,C 制造业,akshare_metadata_cache,2048,71,True,False
300389.SZ,C 制造业,akshare_metadata_cache,2054,137,True,False
300393.SZ,C 制造业,akshare_metadata_cache,2049,1023,True,False
300394.SZ,C 制造业,akshare_metadata_cache,2049,1590,True,False
300395.SZ,C 制造业,akshare_metadata_cache,2054,1440,True,False
300398.SZ,C 制造业,akshare_metadata_cache,2054,1501,True,False
300399.SZ,I 信息技术,akshare_metadata_cache,2054,472,True,False
300402.SZ,C 制造业,akshare_metadata_cache,2054,303,True,False
300403.SZ,C 制造业,akshare_metadata_cache,2054,629,True,False
300404.SZ,M 科研服务,akshare_metadata_cache,2054,193,True,False
300405.SZ,C 制造业,akshare_metadata_cache,2044,204,True,False
300409.SZ,C 制造业,akshare_metadata_cache,1999,1434,True,False
300412.SZ,C 制造业,akshare_metadata_cache,2031,235,True,False
300422.SZ,N 公共环保,akshare_metadata_cache,2043,347,True,False
300423.SZ,C 制造业,akshare_metadata_cache,2039,340,True,False
300426.SZ,R 文化传播,akshare_metadata_cache,2050,265,True,False
300428.SZ,C 制造业,akshare_metadata_cache,2037,669,True,False
300438.SZ,C 制造业,akshare_metadata_cache,2050,1692,True,False
300439.SZ,C 制造业,akshare_metadata_cache,2054,291,True,False
300444.SZ,C 制造业,akshare_metadata_cache,1983,834,True,False
300447.SZ,C 制造业,akshare_metadata_cache,2054,336,True,False
300448.SZ,I 信息技术,akshare_metadata_cache,2054,556,True,False
300449.SZ,C 制造业,akshare_metadata_cache,2029,330,True,False
300455.SZ,C 制造业,akshare_metadata_cache,1954,595,True,False
300458.SZ,C 制造业,akshare_metadata_cache,2054,2041,True,False
300459.SZ,I 信息技术,akshare_metadata_cache,2054,1719,True,False
300461.SZ,C 制造业,akshare_metadata_cache,2051,238,True,False
300463.SZ,C 制造业,akshare_metadata_cache,2054,850,True,False
300466.SZ,C 制造业,akshare_metadata_cache,2053,496,True,False
300467.SZ,I 信息技术,akshare_metadata_cache,2054,678,True,False
300470.SZ,C 制造业,akshare_metadata_cache,2054,101,True,False
300473.SZ,C 制造业,akshare_metadata_cache,2046,274,True,False
300474.SZ,C 制造业,akshare_metadata_cache,2054,2040,True,False
300480.SZ,C 制造业,akshare_metadata_cache,2054,404,True,False
300486.SZ,C 制造业,akshare_metadata_cache,2034,273,True,False
300487.SZ,C 制造业,akshare_metadata_cache,2045,1081,True,False
300488.SZ,C 制造业,akshare_metadata_cache,2054,116,True,False
300496.SZ,I 信息技术,akshare_metadata_cache,2054,2054,True,False
300500.SZ,M 科研服务,akshare_metadata_cache,2053,315,True,False
300503.SZ,C 制造业,akshare_metadata_cache,2054,1028,True,False
300504.SZ,C 制造业,akshare_metadata_cache,1996,578,True,False
300509.SZ,C 制造业,akshare_metadata_cache,2054,24,True,False
300513.SZ,I 信息技术,akshare_metadata_cache,2049,445,True,False
300517.SZ,E 建筑业,akshare_metadata_cache,2054,40,True,False
300518.SZ,I 信息技术,akshare_metadata_cache,2054,111,True,False
300519.SZ,C 制造业,akshare_metadata_cache,2049,157,True,False
300520.SZ,I 信息技术,akshare_metadata_cache,2043,1342,True,False
300525.SZ,I 信息技术,akshare_metadata_cache,2029,542,True,False
300528.SZ,R 文化传播,akshare_metadata_cache,2054,396,True,False
300529.SZ,C 制造业,akshare_metadata_cache,2054,1187,True,False
300532.SZ,I 信息技术,akshare_metadata_cache,2054,522,True,False
300533.SZ,I 信息技术,akshare_metadata_cache,2054,634,True,False
300535.SZ,C 制造业,akshare_metadata_cache,2054,27,True,False
300538.SZ,F 批发零售,akshare_metadata_cache,2054,478,True,False
300539.SZ,C 制造业,akshare_metadata_cache,2053,140,True,False
300542.SZ,I 信息技术,akshare_metadata_cache,2044,930,True,False
300546.SZ,C 制造业,akshare_metadata_cache,2054,545,True,False
300548.SZ,C 制造业,akshare_metadata_cache,2050,1146,True,False
300550.SZ,I 信息技术,akshare_metadata_cache,2049,82,True,False
300551.SZ,C 制造业,akshare_metadata_cache,2041,832,True,False
300552.SZ,C 制造业,akshare_metadata_cache,2054,931,True,False
300554.SZ,C 制造业,akshare_metadata_cache,2051,461,True,False
300557.SZ,C 制造业,akshare_metadata_cache,2054,43,True,False
300558.SZ,C 制造业,akshare_metadata_cache,2054,1753,True,False
300562.SZ,C 制造业,akshare_metadata_cache,2051,349,True,False
300571.SZ,C 制造业,akshare_metadata_cache,2049,884,True,False
300575.SZ,C 制造业,akshare_metadata_cache,2054,176,True,False
300578.SZ,I 信息技术,akshare_metadata_cache,1980,849,True,False
300579.SZ,I 信息技术,akshare_metadata_cache,2054,996,True,False
300580.SZ,C 制造业,akshare_metadata_cache,2017,591,True,False
300582.SZ,C 制造业,akshare_metadata_cache,2054,428,True,False
300583.SZ,C 制造业,akshare_metadata_cache,2054,48,True,False
300585.SZ,C 制造业,akshare_metadata_cache,2049,533,True,False
300588.SZ,I 信息技术,akshare_metadata_cache,2049,551,True,False
300590.SZ,C 制造业,akshare_metadata_cache,2054,1029,True,False
300592.SZ,F 批发零售,akshare_metadata_cache,2033,169,True,False
300593.SZ,C 制造业,akshare_metadata_cache,2013,942,True,False
300595.SZ,C 制造业,akshare_metadata_cache,2054,1473,True,False
300596.SZ,C 制造业,akshare_metadata_cache,2044,113,True,False
300605.SZ,I 信息技术,akshare_metadata_cache,2054,302,True,False
300613.SZ,I 信息技术,akshare_metadata_cache,2044,1355,True,False
300619.SZ,C 制造业,akshare_metadata_cache,2054,499,True,False
300621.SZ,E 建筑业,akshare_metadata_cache,2054,63,True,False
300625.SZ,C 制造业,akshare_metadata_cache,2054,36,True,False
300626.SZ,C 制造业,akshare_metadata_cache,2054,63,True,False
300628.SZ,C 制造业,akshare_metadata_cache,2054,1521,True,False
300632.SZ,C 制造业,akshare_metadata_cache,2054,441,True,False
300633.SZ,C 制造业,akshare_metadata_cache,2054,731,True,False
300635.SZ,M 科研服务,akshare_metadata_cache,2051,123,True,False
300636.SZ,C 制造业,akshare_metadata_cache,2054,110,True,False
300642.SZ,C 制造业,akshare_metadata_cache,2054,212,True,False
300643.SZ,C 制造业,akshare_metadata_cache,2054,319,True,False
300644.SZ,C 制造业,akshare_metadata_cache,2026,411,True,False
300645.SZ,I 信息技术,akshare_metadata_cache,2044,317,True,False
300649.SZ,M 科研服务,akshare_metadata_cache,2054,302,True,False
300650.SZ,F 批发零售,akshare_metadata_cache,2054,213,True,False
300651.SZ,C 制造业,akshare_metadata_cache,2054,140,True,False
300652.SZ,C 制造业,akshare_metadata_cache,2054,122,True,False
300653.SZ,C 制造业,akshare_metadata_cache,2054,507,True,False
300655.SZ,C 制造业,akshare_metadata_cache,2047,1552,True,False
300658.SZ,C 制造业,akshare_metadata_cache,2044,333,True,False
300659.SZ,I 信息技术,akshare_metadata_cache,1980,828,True,False
300668.SZ,L 商务服务,akshare_metadata_cache,2054,212,True,False
300671.SZ,I 信息技术,akshare_metadata_cache,2054,1441,True,False
300674.SZ,I 信息技术,akshare_metadata_cache,1849,1252,True,False
300677.SZ,C 制造业,akshare_metadata_cache,2054,1551,True,False
300679.SZ,C 制造业,akshare_metadata_cache,2044,1591,True,False
300681.SZ,C 制造业,akshare_metadata_cache,2054,429,True,False
300682.SZ,I 信息技术,akshare_metadata_cache,2003,1014,True,False
300683.SZ,C 制造业,akshare_metadata_cache,1996,248,True,False
300684.SZ,C 制造业,akshare_metadata_cache,2054,1201,True,False
300687.SZ,I 信息技术,akshare_metadata_cache,2054,1006,True,False
300688.SZ,L 商务服务,akshare_metadata_cache,2039,1040,True,False
300689.SZ,C 制造业,akshare_metadata_cache,2054,192,True,False
300690.SZ,C 制造业,akshare_metadata_cache,2054,593,True,False
300698.SZ,C 制造业,akshare_metadata_cache,2054,484,True,False
300701.SZ,C 制造业,akshare_metadata_cache,2054,307,True,False
300708.SZ,C 制造业,akshare_metadata_cache,2054,1074,True,False
300709.SZ,C 制造业,akshare_metadata_cache,2054,1102,True,False
300710.SZ,C 制造业,akshare_metadata_cache,2039,143,True,False
300712.SZ,E 建筑业,akshare_metadata_cache,2054,544,True,False
300713.SZ,C 制造业,akshare_metadata_cache,2054,331,True,False
300715.SZ,C 制造业,akshare_metadata_cache,2048,210,True,False
300718.SZ,C 制造业,akshare_metadata_cache,2054,673,True,False
300720.SZ,C 制造业,akshare_metadata_cache,2044,274,True,False
300727.SZ,C 制造业,akshare_metadata_cache,2054,501,True,False
300729.SZ,C 制造业,akshare_metadata_cache,2054,365,True,False
300735.SZ,C 制造业,akshare_metadata_cache,2054,1256,True,False
300741.SZ,C 制造业,akshare_metadata_cache,2017,219,True,False
300745.SZ,C 制造业,akshare_metadata_cache,1962,505,True,False
300747.SZ,C 制造业,akshare_metadata_cache,1940,1242,True,False
300749.SZ,C 制造业,akshare_metadata_cache,1860,155,True,False
300750.SZ,C 制造业,akshare_metadata_cache,1949,1870,True,False
300752.SZ,C 制造业,akshare_metadata_cache,1832,277,True,False
300759.SZ,M 科研服务,akshare_metadata_cache,1793,1654,True,False
300761.SZ,A 农林牧渔,akshare_metadata_cache,1783,280,True,False
300762.SZ,C 制造业,akshare_metadata_cache,1765,967,True,False
300766.SZ,I 信息技术,akshare_metadata_cache,1758,1037,True,False
300767.SZ,C 制造业,akshare_metadata_cache,1754,447,True,False
300770.SZ,I 信息技术,akshare_metadata_cache,1740,704,True,False
300780.SZ,C 制造业,akshare_metadata_cache,1713,240,True,False
300786.SZ,C 制造业,akshare_metadata_cache,1677,213,True,False
300787.SZ,C 制造业,akshare_metadata_cache,1660,192,True,False
300798.SZ,C 制造业,akshare_metadata_cache,1595,272,True,False
300803.SZ,J 金融业,akshare_metadata_cache,1599,1438,True,False
300804.SZ,C 制造业,akshare_metadata_cache,725,26,True,False
300805.SZ,L 商务服务,akshare_metadata_cache,1596,200,True,False
300809.SZ,C 制造业,akshare_metadata_cache,1582,563,True,False
300810.SZ,I 信息技术,akshare_metadata_cache,1585,109,True,False
300816.SZ,N 公共环保,akshare_metadata_cache,1546,26,True,False
300820.SZ,C 制造业,akshare_metadata_cache,1543,664,True,False
300821.SZ,C 制造业,akshare_metadata_cache,1523,687,True,False
300823.SZ,C 制造业,akshare_metadata_cache,1518,38,True,False
300825.SZ,M 科研服务,akshare_metadata_cache,1512,556,True,False
300826.SZ,M 科研服务,akshare_metadata_cache,1507,105,True,False
300834.SZ,C 制造业,akshare_metadata_cache,1074,20,True,False
300835.SZ,C 制造业,akshare_metadata_cache,1475,413,True,False
300839.SZ,C 制造业,akshare_metadata_cache,1446,0,True,False
300841.SZ,C 制造业,akshare_metadata_cache,1454,525,True,False
300842.SZ,C 制造业,akshare_metadata_cache,1447,927,True,False
300844.SZ,M 科研服务,akshare_metadata_cache,1175,45,True,False
300846.SZ,I 信息技术,akshare_metadata_cache,1450,928,True,False
300850.SZ,C 制造业,akshare_metadata_cache,1436,1030,True,False
300852.SZ,C 制造业,akshare_metadata_cache,1442,177,True,False
300854.SZ,N 公共环保,akshare_metadata_cache,1151,14,True,False
300857.SZ,C 制造业,akshare_metadata_cache,1432,757,True,False
300858.SZ,C 制造业,akshare_metadata_cache,1432,62,True,False
300860.SZ,R 文化传播,akshare_metadata_cache,1412,186,True,False
300861.SZ,C 制造业,akshare_metadata_cache,1412,378,True,False
300862.SZ,C 制造业,akshare_metadata_cache,1412,71,True,False
300866.SZ,C 制造业,akshare_metadata_cache,1412,884,True,False
300867.SZ,N 公共环保,akshare_metadata_cache,1412,148,True,False
300869.SZ,C 制造业,akshare_metadata_cache,1412,358,True,False
300871.SZ,C 制造业,akshare_metadata_cache,1412,106,True,False
300872.SZ,I 信息技术,akshare_metadata_cache,1412,504,True,False
300873.SZ,G 运输仓储,akshare_metadata_cache,1412,48,True,False
300876.SZ,C 制造业,akshare_metadata_cache,1412,0,True,False
300878.SZ,C 制造业,akshare_metadata_cache,1412,66,True,False
300880.SZ,C 制造业,akshare_metadata_cache,1406,163,True,False
300882.SZ,C 制造业,akshare_metadata_cache,1399,158,True,False
300885.SZ,C 制造业,akshare_metadata_cache,1399,144,True,False
300886.SZ,C 制造业,akshare_metadata_cache,1385,21,True,False
300890.SZ,C 制造业,akshare_metadata_cache,1394,474,True,False
300891.SZ,C 制造业,akshare_metadata_cache,1394,182,True,False
300893.SZ,C 制造业,akshare_metadata_cache,1389,53,True,False
300896.SZ,C 制造业,akshare_metadata_cache,1387,1239,True,False
300897.SZ,C 制造业,akshare_metadata_cache,1382,12,True,False
300898.SZ,C 制造业,akshare_metadata_cache,1379,192,True,False
300903.SZ,C 制造业,akshare_metadata_cache,1365,373,True,False
